year,country,updated_at,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),Agricultural land (% of land area),Arable land (% of land area),Arable land (hectares per person),"Birth rate, crude (per 1,000 people)",Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),"Death rate, crude (per 1,000 people)","Fertility rate, total (births per woman)",Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),"Inflation, GDP deflator (annual %)","Inflation, consumer prices (annual %)",Land area (sq. km),Land under cereal production (hectares),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Net migration,"Official exchange rate (LCU per US$, period average)",Permanent cropland (% of land area),Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Population ages 65 and above (% of total population),Population growth (annual %),"Population, female (% of total population)","Population, total",Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)",Rural population,Rural population (% of total population),Surface area (sq. km),"Total reserves (includes gold, current US$)"
2015,irl,2025-04-03 02:52:37 UTC,8.018,52.5046737823,64.3054144288,6.5757003919,0.0963428632,13.9,9008.2,103.53,6.4,1.85,1166.1239514349,100.61,302391428540.035,24.6155699766,64311.8234684057,23.4436905533,8.9084505988,-0.3309597834,68890.0,292594.0,83.4,79.6,81.4536585366,105.0634623,3.2,2.4,3.7,13376.0,0.9012964234,0.0145158949,21.3179749354,65.5717708523,13.1102542123,0.9448453075,50.5278164512,4701957.0,10421.1927076322,49.0,1761447.0,37.462,70280.0,2203153449.1223
2015,ita,2025-04-03 02:52:37 UTC,5.137,55.606644732,43.7748124903,22.32194185,0.1086931787,8.0,5402.2,103.06,10.7,1.35,134.1269504621,102.55,1845428048839.1,0.885667638,30387.1293187854,0.9829442116,0.7827764749,0.0387903997,295718.0,3275506.0,84.9,80.3,82.543902439,145.5869288,3.0,2.1,3.5,39389.0,0.9012964234,8.2747752927,13.7068661763,64.264608211,22.0285256126,-0.0963761331,51.4604034422,60730582.0,3005.0757623235,182.5,18483353.0,30.435,302069.0,130592432979.515
2015,ltu,2025-04-03 02:52:37 UTC,14.542,50.3619148775,47.9792498005,34.6671987231,0.74766516,10.8,4564.6,108.63,14.4,1.7,122.5820709977,105.97,41540954817.2039,2.8328085774,14300.2553666736,3.8047768742,-0.002254867,-0.8840974055,62650.0,1329091.0,79.7,69.2,74.3219512195,141.1735748,4.0,2.3,4.9,-22560.0,0.9012964234,0.5586592179,14.6134889138,66.5062097266,18.8803013596,-0.9407537966,53.9472393673,2904910.0,5322.0237460025,15.46,951939.0,32.77,65286.0,1697150153.84852
2015,lux,2025-04-03 02:52:37 UTC,5.339,44.4196253128,50.9893336855,24.3934650373,0.1102520347,10.7,6027.1,105.53,7.0,1.47,242.6751592357,102.08,60071584216.1375,2.2697844842,105462.012584423,-0.1154763055,2.2191806573,0.4747431614,2574.46,29287.0,84.7,80.0,82.2926829268,141.6910194,2.2,1.6,2.7,11377.0,0.9012964234,0.6020680065,16.5619030228,69.242681762,14.1954152152,2.3599511814,49.8609394314,569604.0,1755.6056488367,1.0,55941.0,9.821,2590.0,770747330.3896489
2015,lva,2025-04-03 02:52:37 UTC,17.649,53.0022445169,30.2842817427,19.7631253314,0.6218878427,11.1,4513.1,112.14,14.4,1.7,104.759310457,107.21,26344565876.8902,3.7833652896,13321.9753140616,4.6364502805,0.3868891892,0.1742422436,62227.0,669500.0,79.5,69.7,74.4804878049,130.0230176,4.3,2.7,5.1,-10826.0,0.9012964234,0.1076703039,15.1171438727,65.3585402861,19.5243158413,-0.8186263409,54.1017672068,1977527.0,8566.2547211745,16.94,633204.0,32.02,64594.0,3445996161.4802895
2015,mlt,2025-04-03 02:52:37 UTC,12.707,48.2745523964,31.96875,28.03125,0.0201549029,9.7,4824.3,100.45,7.7,1.37,92.2396878484,99.3,11340795041.8065,9.6210975623,25481.8977555627,7.0360719161,4.2002427463,1.1005482638,320.0,2525.0,84.1,79.8,81.8975609756,114.8018196,5.7,4.4,6.6,9588.0,0.9012964234,3.9375,14.2302864957,67.4423935431,18.3273199612,2.3863953635,49.7877437464,445053.0,113.4696317068,0.0505,24861.0,5.586,320.0,571697422.679452
2015,nld,2025-04-03 02:52:37 UTC,3.18,52.4272622167,54.8262548263,30.9474309474,0.0615114957,10.1,8752.8,99.75,8.7,1.66,266.8045489443,101.11,775743675302.7341,2.1206052242,45793.8135434697,1.6689877558,0.8884329683,0.6002481473,33670.0,190986.0,83.2,79.9,81.5097560976,122.1109286,3.5,2.6,4.1,55585.0,0.9012964234,1.1286011286,16.6382472461,65.6050618465,17.7566909074,0.443220089,50.5201101767,16939923.0,649.3536009579,11.0,1664686.0,9.827,41540.0,38213751383.3571
2015,pol,2025-04-03 02:52:37 UTC,12.735,43.8362521585,46.9349096966,35.5563538979,0.286602483,9.7,3727.8,92.36,10.4,1.32,174.0975475338,96.53,480054118583.36707,4.4317670026,12637.5220324406,4.5013846763,1.3207109172,-0.8741258741,306190.0,7511852.0,81.6,73.5,77.4512195122,141.4598694,4.2,2.9,4.9,3887.0,3.7695,1.2769848787,15.098965372,69.5235017932,15.3775328348,-0.066641101,51.5141058134,37986412.0,1411.0308707229,53.6,15088963.0,39.722,312680.0,94902630299.2186
2015,prt,2025-04-03 02:52:37 UTC,8.286,53.5461746189,39.7222440549,11.6800719607,0.103297176,8.3,4606.9,111.68,10.5,1.31,185.7281954466,107.54,199038523119.639,1.5897982889,19215.7813014347,2.0113958008,1.9624467385,0.4879386239,91605.6,269207.0,84.3,78.1,81.1243902439,113.0168861,3.0,2.1,3.6,-3209.0,0.9012964234,8.2116158837,14.2987543137,65.1269923908,20.5742532955,-0.414141102,52.5264392903,10358076.0,3668.6349858796,38.0,3779248.0,36.486,92225.6,19402623792.0829
2015,rou,2025-04-03 02:52:37 UTC,36.49,48.9572601797,60.2312239221,38.1519471488,0.4429839577,10.2,3543.9,94.2,13.2,1.62,60.686033265,96.09,177885131240.315,3.1570360544,8977.017481582,3.643069411,3.2645349433,-0.5941564375,230080.0,5455244.0,78.6,71.4,74.912195122,116.1454247,7.7,4.3,9.2,-35751.0,4.0056666667,1.8471835883,15.6570250459,67.1333496502,17.2096253038,-0.4700522279,51.6651133158,19815616.0,2138.7172621835,42.38,9137575.0,46.113,238400.0,38700983240.8315
2015,svk,2025-04-03 02:52:37 UTC,24.272,41.8080986795,39.2787321659,28.0770350651,0.2489029373,10.3,5079.6,86.66,9.9,1.4,112.9911111111,89.58,89178548717.33238,5.1768795104,16442.0760860018,5.0769733222,-0.1856932198,-0.3252197774,48082.0,749217.0,80.2,73.1,76.5634146341,123.0642809,5.2,3.0,6.2,2549.0,0.9012964234,0.3743604675,15.3333740447,70.5178405978,14.1487853575,0.0950338786,51.2431834677,5423801.0,2323.0940810697,12.6,2500969.0,46.111,49030.0,2892029439.9128494
2015,svn,2025-04-03 02:52:37 UTC,4.584,48.9026039344,30.6062772433,9.1467834341,0.0892838537,10.0,6283.9,106.0,9.6,1.57,267.4663482414,101.74,42709468274.8137,2.3933087244,20697.2748530619,2.3163474275,0.8671958458,-0.5255522858,20142.6,100003.0,83.9,77.8,80.7756097561,113.1226386,2.1,1.5,2.6,712.0,0.9012964234,2.6362038664,14.823585267,67.1579899871,18.0184247459,0.075190689,50.4178991013,2063531.0,9047.5985095451,18.67,953743.0,46.219,20675.0,856213889.025237
2015,swe,2025-04-03 02:52:37 UTC,4.706,58.8360981488,7.4349886858,6.3224226109,0.262796318,11.7,6053.6,103.91,9.3,1.85,96.893044785,102.36,501698263620.663,4.4101406758,51197.9529341175,3.3118678539,2.2534323254,-0.046784745,407310.64,1017980.0,84.1,80.4,82.2048780488,128.3214584,2.3,1.6,2.9,80534.0,8.4348408333,0.0081755782,17.3437594632,62.9579789502,19.6982615866,1.0574546855,49.9799377151,9799186.0,17450.4290458412,171.0,1317697.0,13.447,528449.29,58098544752.6552
2015,tur,2025-04-03 02:52:37 UTC,25.639,45.9452643498,50.0903031327,26.8310746722,0.2640041108,17.939,3307.8,102.18,5.125,2.194,106.6700242131,101.77,864313810469.0089,6.0844869044,11049.9951100942,4.6785959934,7.8449169301,7.6708536485,769630.0,11679276.0,79.787,73.498,76.646,92.45799717,11.5,6.5,13.3,1063140.0,2.7200085279,4.2669854346,23.8627291102,68.5188387625,7.6184321273,1.3341157703,49.8768081566,78218479.0,2902.1275138833,227.0,20641074.0,26.389,785350.0,110489628113.015
2016,aut,2025-04-03 02:52:37 UTC,7.505,48.9558627535,32.3578526418,16.2928986912,0.1538904763,10.0,7246.4,99.33,9.2,1.53,137.7951267767,100.61,393687359770.27295,2.117219671,45061.4993920192,1.0188772577,1.8147507974,0.8915917527,82520.0,786833.0,84.1,79.3,81.6414634146,126.8182509,3.0,2.2,3.6,65976.0,0.9034214363,0.8103490063,14.3661093999,67.1339749166,18.4999156836,1.0813962987,50.8681818411,8736668.0,6295.3061739327,55.0,3677700.0,42.095,83879.0,23255493380.5846
2016,bel,2025-04-03 02:52:37 UTC,6.228,54.6532925417,44.5323574984,28.002505522,0.0749597006,10.8,6984.8,89.83,9.5,1.68,275.0539910525,96.87,474271566739.72894,1.19350264,41854.5498296444,0.682454743,1.8952892264,1.9738526465,30333.0,327535.0,84.0,79.0,81.4390243902,110.9039753,3.4,2.3,4.1,28090.0,0.9034214363,0.7582500907,16.9825718063,64.6607620134,18.3566661803,0.5063000025,50.762554378,11331422.0,1059.0021270058,12.0,235807.0,2.081,30528.0,23480922147.456
2016,bgr,2025-04-03 02:52:37 UTC,38.076,52.9074599176,46.2509211496,32.2033898305,0.4904724052,9.1,4817.8,101.71,15.1,1.54,138.028604119,101.79,53964253211.84,3.0266289314,7570.9316551171,3.7517793275,3.3235592041,-0.7986498865,108560.0,1816636.0,78.5,71.3,74.812195122,123.8462766,6.4,3.9,7.7,-9482.0,1.7680416667,1.2988209285,14.0249211708,65.3990271955,20.5760516337,-0.7013820978,51.407392899,7127822.0,2946.2015185003,21.0,1829783.0,25.671,111000.0,25176065815.9197
2016,cyp,2025-04-03 02:52:37 UTC,6.274,40.2003427064,11.8387445887,8.8311688312,0.0659600748,11.419,436.3,89.43,6.462,1.36,204.0361519608,99.08,21046462280.5979,6.5735910051,24715.154296875,6.0858807526,-0.574742677,-1.4291666667,9240.0,23289.0,83.185,78.945,81.056,132.6368741,2.4,1.7,3.0,10951.0,0.9034214363,2.8582251082,15.9428912084,71.3264557589,12.7306530328,1.4337052256,49.5086544236,1237112.0,630.5007145675,0.78,409719.0,33.119,9251.0,812488586.0490621
2016,cze,2025-04-03 02:52:37 UTC,11.789,51.6066775435,45.1754954021,32.2626602772,0.2357487915,10.7,6317.0,101.19,10.2,1.63,196.3833801686,101.47,198160659303.93896,2.5808701468,18753.9686718096,2.3840542621,1.4912339026,0.6835042094,77210.0,1361498.0,82.1,76.1,79.0268292683,118.5935717,2.6,1.6,3.2,5465.0,24.4399166667,0.6216811294,15.4446879153,65.9601528606,18.5951592241,0.1920484158,50.7882302495,10566332.0,1244.5189115769,13.15,2792682.0,26.43,78870.0,85725304288.2449
2016,deu,2025-04-03 02:52:37 UTC,9.23,52.5820458594,47.6843370735,33.670139684,0.1428438388,9.6,7182.1,94.87,11.1,1.6,197.2282580974,97.76,3537784107980.55,2.2947106768,42961.0356905775,1.4722926295,1.2562586237,0.4917470084,349360.0,6316300.0,83.5,78.6,80.9902439024,125.6749823,3.3,2.3,3.9,517480.0,0.9034214363,0.5724753836,13.3264938864,65.538509936,21.1349961777,0.8072185386,50.6503876632,82348669.0,1299.353120085,107.0,18755733.0,22.776,357580.0,184031339953.397
2016,dnk,2025-04-03 02:52:37 UTC,3.438,55.5631659222,65.6275,59.2625,0.4138435513,10.8,6222.0,94.98,9.2,1.79,139.1419911411,98.83,312181849372.233,3.0730454748,54500.9260410217,2.2718015007,0.4265129525,0.25,40000.0,1471275.0,82.8,79.0,80.8536585366,122.397232,3.5,2.9,4.0,33391.0,6.7317182572,0.725,16.7748652675,64.2825644561,18.9425702764,0.7803926441,50.262115453,5728010.0,1047.4842048111,6.0,707867.0,12.358,42920.0,64215805619.9462
2016,esp,2025-04-03 02:52:37 UTC,7.287,50.7968795559,52.5772473597,24.6958948203,0.2654066678,8.8,3877.8,106.19,8.8,1.34,143.9661251599,106.12,1243015667917.12,2.9151560281,26740.6851818829,2.8283012784,0.3721824985,-0.2025980004,499564.0,6203674.0,86.3,80.5,83.3292682927,110.8625606,2.7,1.9,3.3,106474.0,0.9034214363,9.399856675,14.9182925618,66.3143685616,18.7673388766,0.0844301501,50.8110400729,46484062.0,2392.2177885401,111.2,9371187.0,20.16,505935.0,63039926528.9472
2016,est,2025-04-03 02:52:37 UTC,10.938,54.648723298,23.0733839429,16.011042098,0.5289597884,10.7,2658.4,81.3,11.7,1.6,79.2931034483,91.45,24561027787.7896,3.0930158344,18666.3736521706,3.0630075314,2.4385299589,0.1486849076,43470.0,351354.0,82.2,73.3,77.6414634146,144.227031,2.3,1.3,2.9,1081.0,0.9034214363,0.0690131125,16.1513213142,64.6626626611,19.1860160246,0.0291122256,53.0981898379,1315790.0,9659.5961361616,12.71,413645.0,31.437,45340.0,352140743.414626
2016,fin,2025-04-03 02:52:37 UTC,5.598,58.6591199712,7.4857688131,7.3903458261,0.408712677,9.6,3573.3,96.07,9.8,1.57,86.1628628673,99.43,238777818792.608,2.5719342316,43451.2562442158,2.2775438137,0.0551953172,0.3566845009,303910.0,998100.0,84.4,78.6,81.4292682927,131.3887581,2.0,1.4,2.4,17321.0,0.9034214363,0.0098713435,16.2879910705,63.0282055999,20.6838033296,0.2874214017,50.7406192265,5495303.0,19471.1738370023,107.0,809183.0,14.725,338450.0,10465361380.0017
2016,fra,2025-04-03 02:52:37 UTC,7.557,59.6623497311,52.4475461002,33.5232971179,0.2751017234,11.8,5690.9,90.75,8.9,1.92,163.1391209243,95.29,2470407619777.1294,0.860031082,37024.2157133669,0.594243759,0.5172582256,0.1833348611,547557.0,9597185.0,85.8,79.5,82.5731707317,105.5973124,3.3,2.5,4.2,15548.0,0.9034214363,1.8119026878,18.0831627363,62.6321730968,19.2846641669,0.2638687886,51.6015614581,66724104.0,2997.41754494,200.0,13400202.0,20.083,549087.0,145866068770.183
2016,grc,2025-04-03 02:52:37 UTC,9.048,55.8515801854,47.6027928627,16.6020170675,0.1985899925,8.6,4223.5,98.73,11.0,1.38,125.6551401869,99.16,193097239005.87,-0.0317952127,17919.2426377048,0.3848514184,-0.4899607016,-0.8256539784,128900.0,938176.0,84.0,78.9,81.387804878,116.6439809,3.6,2.6,4.3,10484.0,0.9034214363,8.6423584174,14.4375010208,64.1636112798,21.3988876994,-0.4159130283,51.7205877331,10775971.0,5382.3455909449,58.0,2329011.0,21.613,131960.0,6851247713.21209
2016,hrv,2025-04-03 02:52:37 UTC,9.946,52.059891396,27.6249017225,15.6171824744,0.2128142937,9.0,6665.5,110.84,12.3,1.43,119.0366132723,109.16,52654855638.1057,3.4611294736,12821.1738140304,4.5912024333,0.0151130697,-1.125,55964.0,536172.0,81.3,74.9,78.0219512195,104.5124819,4.1,3.0,4.9,-32144.0,6.8059901667,1.286541348,14.5783086364,65.7635720154,19.6581193482,-1.0863459814,51.8396603072,4106867.0,9179.7469944851,37.7,1790471.0,43.597,88073.0,14244345198.2049
2016,hun,2025-04-03 02:52:37 UTC,24.847,49.1419646118,57.8785886478,47.3701512163,0.4404921407,9.7,6486.6,105.24,13.0,1.53,138.1730279898,104.39,128609822750.039,2.2010018929,13104.6995457458,2.5030533615,1.3204719948,0.3947693067,91260.0,2565875.0,79.7,72.6,76.0634146341,101.3947585,4.0,2.5,4.7,68.0,281.5233333333,1.9285557747,14.5115219032,67.0502119559,18.4382661409,-0.2951106048,52.2950539278,9814023.0,611.3700772863,6.0,2867756.0,29.221,93030.0,25824253667.337
2016,irl,2025-04-03 02:52:37 UTC,7.307,52.7774618565,64.7554071709,6.6918275512,0.0969437484,13.4,8222.8,95.22,6.4,1.81,1169.5994793926,103.17,305733136180.907,1.22263861,64292.659966313,0.0864280162,0.1193736858,0.0201247736,68890.0,281290.0,83.6,79.8,81.6536585366,103.3786082,3.1,2.3,3.6,18967.0,0.9034214363,0.0145158949,21.1532211087,65.4546867857,13.3920921055,1.128834064,50.5073837126,4755335.0,10304.2162118967,49.0,1771980.0,37.263,70280.0,3589332627.17955
2016,ita,2025-04-03 02:52:37 UTC,4.766,55.9197679835,43.3250596852,22.6465754536,0.1104614279,7.8,5599.0,101.54,10.1,1.34,131.5006719427,101.88,1887111188176.9297,1.2362211073,31126.3246947273,1.408351493,1.2481718195,-0.0940166569,295718.0,3253985.0,85.6,81.0,83.243902439,142.9771615,2.9,2.1,3.4,84568.0,0.9034214363,8.2916832929,13.5548619804,64.1355493804,22.3095886392,-0.1698840733,51.4012401215,60627498.0,3010.1852463052,182.5,18276159.0,30.145,302069.0,135133283786.776
2016,ltu,2025-04-03 02:52:37 UTC,13.826,51.326932178,47.1552632419,34.2070815108,0.7470806919,10.7,3859.8,100.28,14.3,1.69,131.8527160724,98.97,42970749245.0336,2.671920199,14981.6208126311,3.9848909328,0.9874743439,0.9055250755,62642.0,1326697.0,80.1,69.5,74.6707317073,143.3251275,3.8,2.2,4.7,-30612.0,0.9034214363,0.553941445,14.7421177198,66.0821066606,19.1757756196,-1.270694533,53.9533165337,2868231.0,5390.0819006558,15.46,936019.0,32.634,65286.0,2599864854.6003
2016,lux,2025-04-03 02:52:37 UTC,4.875,44.0799897017,50.7488949139,24.0283399237,0.1062861031,10.4,4999.6,85.77,6.8,1.41,262.1079857743,101.23,62216885435.9488,4.9781904368,106899.293549552,2.7397918015,-1.1076169264,0.2908333333,2574.46,27855.0,85.4,80.1,82.6853658537,130.9674621,2.2,1.6,2.7,12760.0,0.9034214363,0.5981836968,16.3516741902,69.4058844296,14.2424413802,2.155311988,49.7955462326,582014.0,1718.1717278278,1.0,55524.0,9.54,2590.0,973176553.118613
2016,lva,2025-04-03 02:52:37 UTC,15.499,54.2757874648,31.031545792,20.6984106578,0.6572981271,11.2,3828.4,105.64,14.6,1.74,104.1925465839,104.03,27117105059.507496,2.5516858535,13838.5266823272,3.4931862327,0.6079307464,0.1406333345,62227.0,706100.0,79.6,69.8,74.5804878049,134.2946659,4.0,2.6,4.7,-12327.0,0.9034214363,0.1285615569,15.4056431495,64.8189694892,19.7753873613,-0.9138853322,54.0766880134,1959537.0,8644.8992797789,16.94,626640.0,31.979,64594.0,3511946854.9078894
2016,mlt,2025-04-03 02:52:37 UTC,13.164,48.8334695212,32.4375,28.34375,0.0199184814,9.8,4820.4,94.37,7.3,1.37,93.1433296582,96.34,12025782834.3596,4.0777192948,26409.6285858968,1.7228305003,2.1256482789,0.6427027715,320.0,2647.0,84.4,80.6,82.4536585366,125.1793331,5.7,4.3,6.5,8624.0,0.9034214363,4.09375,14.1552576609,67.189178266,18.6555640731,2.2886154406,49.6965530269,455356.0,110.9022391272,0.0505,25136.0,5.52,320.0,677039187.752481
2016,nld,2025-04-03 02:52:37 UTC,2.961,52.6972672445,53.9055539056,30.5316305316,0.0603629504,10.1,7776.9,97.61,8.7,1.66,291.6857976654,102.26,797163949289.885,2.4242857654,46808.5291492503,1.8806531809,0.5655437249,0.3166666667,33670.0,174263.0,83.2,80.0,81.5609756098,121.9889276,3.5,2.6,4.1,88743.0,0.9034214363,1.1286011286,16.4165469271,65.4890558059,18.0943972671,0.5321788796,50.4804415865,17030314.0,645.9070572627,11.0,1594889.0,9.365,41540.0,35905772878.2734
2016,pol,2025-04-03 02:52:37 UTC,12.343,45.0280416832,46.9447075345,35.2918122734,0.2845924477,10.1,4033.5,102.35,10.2,1.39,189.690912456,101.73,473259583969.64307,3.0311776759,12464.0110508476,3.0754752825,0.0828624484,-0.6647673314,306190.0,7400264.0,82.0,73.9,77.8512195122,137.5522178,4.1,2.8,4.8,-5675.0,3.9427833333,1.2835167706,15.1349068094,68.9521816813,15.9129115093,-0.0429851309,51.5060620154,37970087.0,1411.6375345677,53.6,15120448.0,39.822,312680.0,114328539232.702
2016,prt,2025-04-03 02:52:37 UTC,7.949,54.1064166804,39.5066458819,10.7223794179,0.0951270705,8.4,4422.4,95.44,10.7,1.36,187.3624100262,98.8,206305431241.638,2.0041410936,19980.2808866516,2.3264304325,1.8540872343,0.6073970746,91605.6,257348.0,84.3,78.1,81.1243902439,111.9942091,3.0,2.1,3.6,-775.0,0.9034214363,8.3068065708,14.0827722027,64.8902291547,21.0269986426,-0.315459017,52.5423984369,10325452.0,3680.2262990521,38.0,3708283.0,35.914,92225.6,24989773864.576694
2016,rou,2025-04-03 02:52:37 UTC,37.585,49.8906722812,58.7665159944,37.300069541,0.4355843924,10.4,3971.3,100.82,13.1,1.69,59.9074807737,100.84,185290759248.844,2.859932523,9404.5400587072,3.4516954146,2.6199185739,-1.5447966681,230080.0,5480496.0,79.0,71.6,75.2097560976,115.669301,7.1,3.9,8.5,-33073.0,4.0591833333,1.816759388,15.710515074,66.7152920502,17.5741928757,-0.5736608454,51.640312805,19702267.0,2151.0215042766,42.38,9082745.0,46.1,238400.0,39953479392.8854
2016,svk,2025-04-03 02:52:37 UTC,26.163,42.9974711862,39.2262895175,28.0158069884,0.2480298475,10.6,6430.4,108.31,9.6,1.48,125.7624350408,105.7,90347173228.6356,1.9478190258,16636.0769133073,1.8164702094,-0.390909939,-0.5200101963,48080.0,753845.0,80.7,73.8,77.1658536585,128.6989641,5.1,3.0,6.1,3487.0,0.9034214363,0.3743760399,15.406266773,69.9313041814,14.6624290457,0.12892233,51.2192618779,5430798.0,2320.1010238274,12.6,2508703.0,46.194,49030.0,2879889589.86374
2016,svn,2025-04-03 02:52:37 UTC,4.281,50.2163362217,30.6563399861,9.1480488531,0.0892282094,9.9,6464.6,95.74,9.5,1.58,258.4065993705,100.59,44290685824.0682,3.0344139542,21447.8377796036,2.959023236,0.8854833303,-0.0549995417,20142.0,99384.0,84.3,78.2,81.1756097561,114.1499603,2.1,1.4,2.6,1195.0,0.9034214363,2.654155496,14.9172663075,66.5706788631,18.5120548295,0.0731972072,50.3828758793,2065042.0,9040.9783432976,18.67,949506.0,45.98,20675.0,742060176.083081
2016,swe,2025-04-03 02:52:37 UTC,4.513,59.487308066,7.4167470803,6.2988288251,0.2585466113,11.8,5438.2,96.22,9.2,1.85,97.8916307424,98.06,514218206628.32495,2.3497408043,51820.3972482676,1.0718085347,1.652020012,0.9842692446,407310.64,1001680.0,84.1,80.6,82.3073170732,126.02018,2.3,1.5,2.8,119234.0,8.5619916667,0.0083474372,17.5252537467,62.7009113922,19.7738348611,1.2564539851,49.893029321,9923085.0,17232.5441130455,171.0,1304687.0,13.148,528449.29,59361642625.4786
2016,tur,2025-04-03 02:52:37 UTC,24.226,45.5909695431,49.8005535127,26.482855398,0.2570954082,17.739,3105.4,102.84,5.234,2.177,137.733294083,102.45,869682881593.041,3.3230842085,10970.0458948862,1.9422584599,8.1304780781,7.7751341533,769630.0,11359619.0,79.894,73.448,76.66,92.64658163,10.9,6.2,12.7,352063.0,3.0201347481,4.3254550888,23.5547704331,68.6855786916,7.7596508753,1.345425935,49.892732688,79277962.0,2863.3430309422,227.0,20506038.0,25.866,785350.0,104810530764.478
2017,aut,2025-04-03 02:52:37 UTC,6.897,49.31093457,32.1694134755,16.104459525,0.1510576903,10.0,6260.6,93.71,9.5,1.52,141.0313106687,98.48,414926138132.691,2.2722501204,47163.7425775142,1.5643070952,0.9753177093,2.0812691139,82520.0,778650.0,84.0,79.4,81.643902439,123.4328495,3.0,2.2,3.6,45478.0,0.8852055083,0.8103490063,14.4153434952,66.9743268312,18.6103296736,0.6946211036,50.833030545,8797566.0,6251.7291714549,55.0,3686708.0,41.906,83879.0,21565331649.2621
2017,bel,2025-04-03 02:52:37 UTC,5.905,55.1767824381,43.7477334916,27.5607424257,0.0734934847,10.5,9050.7,102.82,9.6,1.65,269.7357416268,102.61,500908767351.53,1.4744676565,44035.3239358548,1.0843115534,1.9831633949,2.12597086,30333.0,305433.0,83.9,79.2,81.4926829268,99.76104331,3.3,2.3,4.0,37981.0,0.8852055083,0.7582500907,16.9724637381,64.442632828,18.5849034339,0.3852280184,50.7543919174,11375158.0,1054.9304018458,12.0,231939.0,2.039,30528.0,26151437584.471096
2017,bgr,2025-04-03 02:52:37 UTC,38.224,53.9436387145,46.3294030951,32.1396462786,0.4930901828,9.0,5479.7,108.23,15.5,1.56,130.6310402742,106.22,59309748166.1179,2.7459264471,8381.8813462167,3.4991747309,4.8131213122,2.0615961944,108560.0,1729267.0,78.4,71.4,74.8146341463,118.8025553,6.1,3.6,7.3,-6109.0,1.7354583333,1.3641304348,14.1712005939,64.9588436261,20.8699557799,-0.7304431753,51.4383159337,7075947.0,2967.8006350245,21.0,1792408.0,25.331,111000.0,28375830876.2926
2017,cyp,2025-04-03 02:52:37 UTC,6.619,40.6130010482,13.1406926407,10.2088744589,0.0752067928,10.994,1802.7,94.43,6.453,1.322,174.7917947631,104.0,22946570628.7576,5.7508324601,26696.990234375,4.7717160747,1.0203936725,0.5317664962,9240.0,19879.0,83.415,79.246,81.328,136.1722981,2.4,1.7,3.0,10632.0,0.8852055083,2.7532467532,15.9324645981,71.1171907607,12.9503446412,1.3778085469,49.5291702378,1254275.0,621.8731936776,0.78,415968.0,33.164,9251.0,887692448.704109
2017,cze,2025-04-03 02:52:37 UTC,11.653,53.1389365451,45.6029011786,32.3274187281,0.235595319,10.8,5497.5,90.19,10.5,1.69,182.4206730769,94.94,221563575696.217,5.1735652881,20913.197632212,4.8945501835,1.6836205146,2.4505339846,77210.0,1357136.0,82.0,76.1,78.9780487805,119.9885389,2.6,1.6,3.2,5747.0,23.3763333333,0.6087294392,15.6139377517,65.3001802475,19.0858820009,0.2656426635,50.7640013956,10594438.0,1241.2173255438,13.15,2788986.0,26.325,78870.0,147976372277.252
2017,deu,2025-04-03 02:52:37 UTC,8.317,53.2582531014,47.7631164668,33.6949366002,0.1424198763,9.5,7269.9,95.45,11.3,1.57,178.1189262657,97.5,3763092263752.95,2.7160245193,45526.5999576533,2.3328659336,1.467989194,1.5094948511,349370.0,6266500.0,83.4,78.7,80.9926829268,132.7695384,3.2,2.3,3.9,452988.0,0.8852055083,0.5695967026,13.4570189859,65.2493405041,21.29364051,0.3737245599,50.6371624175,82657002.0,1294.5061810976,107.0,18795376.0,22.739,357580.0,199983070123.86896
2017,dnk,2025-04-03 02:52:37 UTC,2.874,55.8898162089,65.7825,59.185,0.4106519017,10.6,6916.5,107.11,9.2,1.75,163.1664399763,102.11,331610593961.988,3.0564772439,57521.5514992225,2.3955906557,1.1006187434,1.1471321696,40000.0,1449769.0,83.1,79.2,81.1024390244,124.4641018,3.4,2.8,4.0,24561.0,6.6028934656,0.725,16.6698524657,64.1478791251,19.1822684092,0.6433509037,50.2474862831,5764980.0,1040.7668370055,6.0,705807.0,12.243,42920.0,75244445865.8039
2017,esp,2025-04-03 02:52:37 UTC,6.932,51.0879881945,52.6387138276,24.5297407743,0.2629945471,8.4,2770.2,98.65,9.1,1.31,155.4952040462,101.65,1321754088818.83,2.8960420808,28367.9392609439,2.6549432978,1.257944316,1.9560763336,499547.35,6011747.0,86.1,80.6,83.2829268293,112.7141001,2.7,1.9,3.2,201135.0,0.8852055083,9.4713744353,14.8205817262,66.1865982308,18.992820043,0.234587923,50.8472635034,46593236.0,2386.6125117388,111.2,9281373.0,19.92,505935.23,69400198866.0331
